Order ID,Order Date,Customer Name,Country,State,City,Region,Segment,Ship Mode,Category,Sub-Category,Product Name,Discount,Sales,Profit,Quantity,Feedback?
BN-2013-2153787,2013-06-12,Bagus Setiawan,Indonesia,Bali,Denpasar,Timur,Corporate,Priority,Furniture,Furnishings,Kursi Kantor,0.6,900000,89828,9,True
BN-2013-2153787,2013-06-12,Rina Kurnia,Indonesia,Jawa Timur,Malang,Tengah,Corporate,Priority,Office Supplies,Labels,Buku Tulis A5,0.5,27750,4390,3,True
AZ-2013-3483098,2013-06-13,Putri Maharani,Indonesia,Jawa Barat,Bandung,Barat,Corporate,Economy,Furniture,Chairs,Lemari Arsip,0.0,2600000,287611,4,False
AZ-2013-3483098,2013-06-13,Bagus Setiawan,Indonesia,Jawa Tengah,Semarang,Tengah,Corporate,Economy,Office Supplies,Envelopes,Kertas HVS A4,0.0,84000,13364,3,False
AZ-2013-3483098,2013-06-13,Farhan Akbar,Indonesia,Jawa Tengah,Semarang,Tengah,Corporate,Economy,Technology,Phones,Keyboard USB,0.0,345000,78278,1,False
AZ-2013-6802973,2013-06-13,Ilham Ramadhan,Indonesia,Jawa Barat,Bekasi,Barat,Consumer,Economy,Office Supplies,Appliances,Kertas HVS A4,0.1,25200,4569,2,True
AZ-2013-2678161,2013-06-13,Putri Maharani,Indonesia,Sumatera Utara,Medan,Barat,Home Office,Priority,Office Supplies,Binders,Binder A4,0.0,97500,15801,5,True
AZ-2013-2678161,2013-06-13,Budi Santoso,Indonesia,Jawa Barat,Depok,Barat,Home Office,Priority,Office Supplies,Supplies,Binder A4,0.7,272500,67114,5,True
AZ-2013-9545933,2013-06-13,Ilham Ramadhan,Indonesia,Jawa Timur,Malang,Tengah,Consumer,Economy,Office Supplies,Art,Spidol Permanen,0.0,150000,36617,3,True
AZ-2013-7710840,2013-06-13,Andi Pratama,Indonesia,Jawa Tengah,Semarang,Tengah,Consumer,Economy Plus,Office Supplies,Art,Map Plastik,0.0,62000,13786,2,False
AZ-2013-7710840,2013-06-13,Budi Santoso,Indonesia,Jawa Tengah,Semarang,Tengah,Consumer,Economy Plus,Office Supplies,Binders,Spidol Permanen,0.0,36000,6176,1,True
AZ-2013-9827479,2013-06-13,Bagus Setiawan,Indonesia,Kalimantan Timur,Balikpapan,Timur,Home Office,Priority,Office Supplies,Paper,Pulpen Gel,0.0,98000,9622,2,True
AZ-2013-9938365,2013-06-13,Yusuf Maulana,Indonesia,Jawa Tengah,Semarang,Tengah,Corporate,Priority,Furniture,Furnishings,Lemari Arsip,0.0,2900000,269950,2,True
AZ-2013-3088636,2013-06-13,Nabila Putri,Indonesia,Kalimantan Timur,Balikpapan,Timur,Consumer,Immediate,Office Supplies,Art,Map Plastik,0.0,82000,17621,2,False
BN-2013-441704,2013-06-13,Ilham Ramadhan,Indonesia,Jawa Timur,Malang,Tengah,Consumer,Economy,Furniture,Bookcases,Lemari Arsip,0.5,2850000,377886,3,False
BN-2013-441704,2013-06-13,Farhan Akbar,Indonesia,Jawa Barat,Bekasi,Barat,Consumer,Economy,Furniture,Furnishings,Lemari Arsip,0.2,1920000,326614,3,False
BN-2013-441704,2013-06-13,Citra Ayuningtyas,Indonesia,Kalimantan Timur,Balikpapan,Timur,Consumer,Economy,Furniture,Furnishings,Rak Penyimpanan,0.2,5160000,1243491,6,False
BN-2013-441704,2013-06-13,Rina Kurnia,Indonesia,Jawa Timur,Surabaya,Tengah,Consumer,Economy,Office Supplies,Art,Buku Tulis A5,0.5,72500,13659,5,False
BN-2013-441704,2013-06-13,Ahmad Fauzi,Indonesia,Sumatera Utara,Medan,Barat,Consumer,Economy,Office Supplies,Art,Binder A4,0.5,24500,2076,2,True
BN-2013-441704,2013-06-13,Siti Aisyah,Indonesia,Jawa Tengah,Semarang,Tengah,Consumer,Economy,Office Supplies,Binders,Buku Tulis A5,0.5,48500,6894,2,True
BN-2013-441704,2013-06-13,Putri Maharani,Indonesia,Jawa Barat,Bogor,Barat,Consumer,Economy,Technology,Accessories,Flashdisk 64 GB,0.5,180000,35238,2,True
BN-2013-6837899,2013-06-13,Citra Ayuningtyas,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Corporate,Economy,Office Supplies,Appliances,Buku Tulis A5,0.1,184500,16259,5,True
BN-2013-6837899,2013-06-13,Andi Pratama,Indonesia,Jawa Barat,Bandung,Barat,Corporate,Economy,Office Supplies,Binders,Pulpen Gel,0.0,31000,6791,1,False
BN-2013-6837899,2013-06-13,Putri Maharani,Indonesia,Bali,Denpasar,Timur,Corporate,Economy,Office Supplies,Fasteners,Map Plastik,0.0,109500,22619,3,False
BN-2013-6837899,2013-06-13,Rizky Hidayat,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Corporate,Economy,Office Supplies,Supplies,Buku Tulis A5,0.0,50000,8268,4,False
AZ-2013-2709620,2013-06-14,Nabila Putri,Indonesia,Kalimantan Timur,Balikpapan,Timur,Consumer,Economy,Office Supplies,Art,Sticky Notes,0.0,37500,4706,3,False
AZ-2013-2709620,2013-06-14,Agus Saputra,Indonesia,Sulawesi Selatan,Makassar,Timur,Consumer,Economy,Technology,Accessories,Keyboard USB,0.0,3285000,487442,9,False
AZ-2013-5637964,2013-06-14,Nurul Hidayah,Indonesia,Jawa Barat,Bekasi,Barat,Home Office,Economy,Office Supplies,Binders,Sticky Notes,0.0,160500,29622,3,True
AZ-2013-5637964,2013-06-14,Budi Santoso,Indonesia,Sulawesi Selatan,Makassar,Timur,Home Office,Economy,Office Supplies,Binders,Pulpen Gel,0.0,94500,10134,3,True
AZ-2013-5637964,2013-06-14,Dewi Lestari,Indonesia,Jawa Barat,Bekasi,Barat,Home Office,Economy,Office Supplies,Binders,Map Plastik,0.0,109500,24500,3,True
AZ-2013-5637964,2013-06-14,Ahmad Fauzi,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Home Office,Economy,Technology,Accessories,Flashdisk 64 GB,0.0,4880000,780025,8,False
AZ-2013-5637964,2013-06-14,Citra Ayuningtyas,Indonesia,Kalimantan Timur,Balikpapan,Timur,Home Office,Economy,Technology,Copiers,Keyboard USB,0.0,950000,129075,2,True
AZ-2013-4468276,2013-06-14,Nurul Hidayah,Indonesia,Jawa Tengah,Semarang,Tengah,Home Office,Economy Plus,Office Supplies,Art,Pulpen Gel,0.0,288000,50948,8,True
AZ-2013-6138648,2013-06-14,Yusuf Maulana,Indonesia,Jawa Timur,Malang,Tengah,Consumer,Economy,Furniture,Chairs,Meja Lipat,0.1,11340000,1333054,8,False
AZ-2013-6138648,2013-06-14,Bagus Setiawan,Indonesia,Sulawesi Selatan,Makassar,Timur,Consumer,Economy,Furniture,Furnishings,Kursi Kantor,0.0,2250000,526943,3,True
AZ-2013-6138648,2013-06-14,Agus Saputra,Indonesia,DKI Jakarta,Jakarta,Barat,Consumer,Economy,Office Supplies,Art,Binder A4,0.0,176000,36008,4,False
BN-2013-7934159,2013-06-14,Bagus Setiawan,Indonesia,Jawa Tengah,Semarang,Tengah,Home Office,Economy,Office Supplies,Storage,Map Plastik,0.1,117450,24109,3,True
AZ-2013-6548311,2013-06-15,Nabila Putri,Indonesia,Sumatera Utara,Medan,Barat,Corporate,Economy Plus,Furniture,Bookcases,Meja Kerja,0.0,2100000,438887,3,False
AZ-2013-6548311,2013-06-15,Rizky Hidayat,Indonesia,Sumatera Utara,Medan,Barat,Corporate,Economy Plus,Office Supplies,Binders,Map Plastik,0.0,101500,21835,7,False
AZ-2013-6548311,2013-06-15,Ahmad Fauzi,Indonesia,Jawa Barat,Bekasi,Barat,Corporate,Economy Plus,Office Supplies,Envelopes,Sticky Notes,0.0,83000,9406,2,True
AZ-2013-1146430,2013-06-15,Agus Saputra,Indonesia,Jawa Barat,Depok,Barat,Corporate,Economy,Office Supplies,Art,Spidol Permanen,0.1,133200,16456,4,True
AZ-2013-1146430,2013-06-15,Nurul Hidayah,Indonesia,Bali,Denpasar,Timur,Corporate,Economy,Technology,Machines,Webcam HD,0.1,3685500,738393,7,True
AZ-2013-1146430,2013-06-15,Dewi Lestari,Indonesia,Kalimantan Timur,Balikpapan,Timur,Corporate,Economy,Technology,Machines,Keyboard USB,0.1,1228500,102304,3,True
AZ-2013-7006119,2013-06-17,Ilham Ramadhan,Indonesia,Bali,Denpasar,Timur,Home Office,Economy Plus,Office Supplies,Art,Kertas HVS A4,0.0,42000,7383,2,True
AZ-2013-7006119,2013-06-17,Bagus Setiawan,Indonesia,Jawa Barat,Bogor,Barat,Home Office,Economy Plus,Technology,Copiers,Mouse Wireless,0.0,2620000,243530,4,True
AZ-2013-8795323,2013-06-17,Ilham Ramadhan,Indonesia,Sulawesi Selatan,Makassar,Timur,Home Office,Economy Plus,Office Supplies,Binders,Spidol Permanen,0.0,139500,25308,9,False
AZ-2013-8795323,2013-06-17,Putri Maharani,Indonesia,Sumatera Selatan,Palembang,Barat,Home Office,Economy Plus,Technology,Accessories,Webcam HD,0.0,670000,125196,1,False
AZ-2013-8795323,2013-06-17,Nabila Putri,Indonesia,Jawa Barat,Bekasi,Barat,Home Office,Economy Plus,Technology,Accessories,Flashdisk 64 GB,0.0,2040000,415845,8,True
AZ-2013-3352012,2013-06-17,Citra Ayuningtyas,Indonesia,Jawa Timur,Malang,Tengah,Consumer,Economy,Furniture,Furnishings,Rak Penyimpanan,0.0,7900000,1598964,4,False
AZ-2013-3352012,2013-06-17,Nabila Putri,Indonesia,Sumatera Utara,Medan,Barat,Consumer,Economy,Office Supplies,Art,Buku Tulis A5,0.0,72000,6884,2,False
AZ-2013-3352012,2013-06-17,Fajar Nugroho,Indonesia,Jawa Barat,Bogor,Barat,Consumer,Economy,Office Supplies,Binders,Pulpen Gel,0.0,85000,6833,2,True
AZ-2013-3352012,2013-06-17,Agus Saputra,Indonesia,Sumatera Selatan,Unknown,Barat,Consumer,Economy,Office Supplies,Storage,Spidol Permanen,0.0,180000,44007,5,True
AZ-2013-3352012,2013-06-17,Andi Pratama,Indonesia,Jawa Barat,Bekasi,Barat,Consumer,Economy,Technology,Machines,Flashdisk 64 GB,0.0,2620000,338002,4,False
AZ-2013-6244362,2013-06-17,Siti Aisyah,Indonesia,Jawa Timur,Surabaya,Tengah,Home Office,Economy Plus,Technology,Phones,Flashdisk 64 GB,0.0,2840000,551595,4,True
AZ-2013-8774500,2013-06-17,Yusuf Maulana,Indonesia,Jawa Barat,Bekasi,Barat,Consumer,Priority,Furniture,Chairs,Meja Lipat,0.1,4455000,1022569,3,False
AZ-2013-8774500,2013-06-17,Dewi Lestari,Indonesia,Bali,Denpasar,Timur,Consumer,Priority,Office Supplies,Storage,Pulpen Gel,0.1,121500,27363,3,False
AZ-2013-8774500,2013-06-17,Yusuf Maulana,Indonesia,Bali,Denpasar,Timur,Consumer,Priority,Technology,Accessories,Headset,0.0,675000,127464,5,True
BN-2013-4285479,2013-06-17,Bagus Setiawan,Indonesia,Sulawesi Selatan,Makassar,Timur,Corporate,Economy,Office Supplies,Storage,Kertas HVS A4,0.1,29700,6733,3,True
BN-2013-4285479,2013-06-17,Bagus Setiawan,Indonesia,Kalimantan Timur,Balikpapan,Timur,Corporate,Economy,Technology,Copiers,Webcam HD,0.0,3225000,532496,5,False
AZ-2013-343563,2013-06-18,Putri Maharani,Indonesia,Jawa Timur,Malang,Tengah,Corporate,Economy,Office Supplies,Fasteners,Pulpen Gel,0.0,126000,14467,3,True
AZ-2013-7431618,2013-06-18,Ilham Ramadhan,Indonesia,Jawa Barat,Bogor,Barat,Consumer,Economy,Furniture,Bookcases,Meja Lipat,0.1,2160000,450072,2,False
AZ-2013-7431618,2013-06-18,Rina Kurnia,Indonesia,Sumatera Selatan,Palembang,Barat,Consumer,Economy,Office Supplies,Supplies,Buku Tulis A5,0.0,63000,11067,3,True
AZ-2013-8633659,2013-06-18,Nurul Hidayah,Indonesia,Kalimantan Timur,Balikpapan,Timur,Consumer,Economy Plus,Furniture,Furnishings,Meja Lipat,0.0,14400000,2850408,6,True
AZ-2013-8633659,2013-06-18,Ahmad Fauzi,Indonesia,Jawa Tengah,Semarang,Tengah,Consumer,Economy Plus,Office Supplies,Art,Sticky Notes,0.0,129000,19232,3,False
AZ-2013-8367272,2013-06-18,Budi Santoso,Indonesia,Sumatera Utara,Medan,Barat,Home Office,Economy,Technology,Accessories,Flashdisk 64 GB,0.7,3175000,385884,5,False
BN-2013-5104816,2013-06-18,Agus Saputra,Indonesia,Bali,Denpasar,Timur,Consumer,Economy Plus,Office Supplies,Storage,Spidol Permanen,0.4,111600,24481,4,False
AZ-2013-4874809,2013-06-19,Putri Maharani,Indonesia,Sumatera Utara,Medan,Barat,Consumer,Economy,Furniture,Tables,Rak Penyimpanan,0.0,1850000,156791,1,True
AZ-2013-4874809,2013-06-19,Budi Santoso,Indonesia,Sumatera Utara,Medan,Barat,Consumer,Economy,Office Supplies,Art,Kertas HVS A4,0.0,180000,16685,4,False
AZ-2013-4874809,2013-06-19,Rina Kurnia,Indonesia,Bali,Denpasar,Timur,Consumer,Economy,Office Supplies,Binders,Sticky Notes,0.0,92000,10599,4,False
AZ-2013-5974172,2013-06-19,Agus Saputra,Indonesia,Bali,Denpasar,Timur,Corporate,Economy Plus,Technology,Copiers,Headset,0.65,2373000,432434,12,True
AZ-2013-6053610,2013-06-19,Ahmad Fauzi,Indonesia,Jawa Barat,Bogor,Barat,Consumer,Priority,Furniture,Furnishings,Kursi Kantor,0.0,3675000,815977,3,True
AZ-2013-6053610,2013-06-19,Budi Santoso,Indonesia,Sulawesi Selatan,Makassar,Timur,Consumer,Priority,Office Supplies,Fasteners,Kertas HVS A4,0.0,124500,24363,3,False
AZ-2013-8131512,2013-06-20,Citra Ayuningtyas,Indonesia,Jawa Timur,Malang,Tengah,Consumer,Priority,Office Supplies,Art,Spidol Permanen,0.0,157500,35224,7,False
BN-2013-5022236,2013-06-20,Dewi Lestari,Indonesia,Jawa Barat,Bogor,Barat,Consumer,Economy,Office Supplies,Binders,Pulpen Gel,0.5,114000,28167,8,True
BN-2013-5022236,2013-06-20,Rina Kurnia,Indonesia,Jawa Tengah,Semarang,Tengah,Consumer,Economy,Office Supplies,Binders,Buku Tulis A5,0.5,26500,5309,2,True
BN-2013-5022236,2013-06-20,Rina Kurnia,Indonesia,Kalimantan Timur,Balikpapan,Timur,Consumer,Economy,Office Supplies,Paper,Binder A4,0.5,13500,3195,1,True
AZ-2013-5337437,2013-06-21,Budi Santoso,Indonesia,DKI Jakarta,Jakarta,Barat,Consumer,Economy,Office Supplies,Art,Spidol Permanen,0.0,82000,8328,2,False
AZ-2013-5337437,2013-06-21,Yusuf Maulana,Indonesia,Jawa Barat,Bekasi,Barat,Consumer,Economy,Office Supplies,Supplies,Sticky Notes,0.0,78000,12813,4,False
AZ-2013-5337437,2013-06-21,Yusuf Maulana,Indonesia,Bali,Denpasar,Timur,Consumer,Economy,Technology,Phones,Keyboard USB,0.4,423000,88087,3,False
AZ-2013-4627833,2013-06-21,Yusuf Maulana,Indonesia,Bali,Denpasar,Timur,Consumer,Economy,Furniture,Bookcases,Kursi Kantor,0.0,750000,80835,2,True
AZ-2013-2582964,2013-06-21,Yusuf Maulana,Indonesia,Bali,Denpasar,Timur,Corporate,Economy,Office Supplies,Art,Binder A4,0.0,12500,1016,1,False
AZ-2013-4627833,2013-06-21,Citra Ayuningtyas,Indonesia,Bali,Denpasar,Timur,Consumer,Economy,Furniture,Tables,Meja Lipat,0.0,2350000,225023,2,False
AZ-2013-4627833,2013-06-21,Citra Ayuningtyas,Indonesia,Jawa Barat,Bekasi,Barat,Consumer,Economy,Office Supplies,Binders,Buku Tulis A5,0.0,52000,6610,4,True
AZ-2013-649774,2013-06-21,Putri Maharani,Indonesia,Jawa Barat,Depok,Barat,Consumer,Economy,Furniture,Bookcases,Meja Kerja,0.0,4050000,434706,3,False
BN-2013-9068340,2013-06-21,Rina Kurnia,Indonesia,Sumatera Utara,Medan,Barat,Consumer,Economy,Office Supplies,Paper,Buku Tulis A5,0.5,15000,1560,3,False
BN-2013-9068340,2013-06-21,Bagus Setiawan,Indonesia,Jawa Timur,Malang,Tengah,Consumer,Economy,Office Supplies,Supplies,Binder A4,0.5,123750,24162,11,False
AZ-2013-649774,2013-06-21,Dewi Lestari,Indonesia,Jawa Timur,Surabaya,Tengah,Consumer,Economy,Office Supplies,Binders,Pulpen Gel,0.0,21000,4810,1,False
AZ-2013-649774,2013-06-21,Putri Maharani,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Consumer,Economy,Technology,Machines,Keyboard USB,0.0,250000,38225,2,False
BN-2013-2488199,2013-06-22,Agus Saputra,Indonesia,Kalimantan Timur,Balikpapan,Timur,Consumer,Economy,Technology,Copiers,Keyboard USB,0.15,1670250,378781,3,False
AZ-2013-1568579,2013-06-23,Yusuf Maulana,Indonesia,Jawa Barat,Depok,Barat,Consumer,Priority,Office Supplies,Storage,Spidol Permanen,0.1,139050,29516,3,True
AZ-2013-1568579,2013-06-23,Nurul Hidayah,Indonesia,Bali,Denpasar,Timur,Consumer,Priority,Technology,Copiers,Mouse Wireless,0.1,4333500,487922,9,False
AZ-2013-4520943,2013-06-23,Farhan Akbar,Indonesia,Sulawesi Selatan,Makassar,Timur,Consumer,Economy,Furniture,Chairs,Kursi Kantor,0.2,900000,128535,3,True
AZ-2013-4520943,2013-06-23,Rina Kurnia,Indonesia,DKI Jakarta,Jakarta,Barat,Consumer,Economy,Office Supplies,Binders,Map Plastik,0.1,110700,21716,3,False
BN-2013-5978762,2013-06-23,Rizky Hidayat,Indonesia,Sumatera Utara,Medan,Barat,Consumer,Economy,Office Supplies,Labels,Kertas HVS A4,0.5,54000,12830,2,True
BN-2013-5978762,2013-06-23,Agus Saputra,Indonesia,Sumatera Utara,Medan,Barat,Consumer,Economy,Office Supplies,Storage,Buku Tulis A5,0.5,52500,7426,2,False
BN-2013-5978762,2013-06-23,Putri Maharani,Indonesia,Bali,Denpasar,Timur,Consumer,Economy,Technology,Copiers,Headst,0.5,412500,73872,5,True
BN-2013-1963418,2013-06-24,Ilham Ramadhan,Indonesia,DKI Jakarta,Jakarta,Barat,Corporate,Economy,Office Supplies,Binders,Buku Tulis A5,0.0,26500,3539,1,False
BN-2013-1963418,2013-06-24,Agus Saputra,Indonesia,Sulawesi Selatan,Makassar,Timur,Corporate,Economy,Office Supplies,Labels,Binder A4,0.0,75000,11330,2,True
AZ-2013-4878818,2013-06-24,Nabila Putri,Indonesia,Jawa Barat,Bandung,Barat,Consumer,Economy,Office Supplies,Envelopes,Sticky Notes,0.0,124500,-37640,3,True
AZ-2013-4284308,2013-06-24,Agus Saputra,Indonesia,Jawa Timur,Surabaya,Tengah,Corporate,Economy,Office Supplies,Storage,Sticky Notes,0.4,51600,4156,2,True
AZ-2013-2526896,2013-06-24,Andi Pratama,Indonesia,Jawa Barat,Depok,Barat,Corporate,Economy,Furniture,Furnishings,Kursi Kantor,0.0,10750000,1074580,5,True
AZ-2013-2526896,2013-06-24,Rina Kurnia,Indonesia,Jawa Timur,Surabaya,Tengah,Corporate,Economy,Office Supplies,Paper,Binder A4,0.0,192500,16487,5,False
AZ-2013-2526896,2013-06-24,Ahmad Fauzi,Indonesia,DKI Jakarta,Jakarta,Barat,Corporate,Economy,Office Supplies,Storage,Kertas HVS A4,0.0,108000,22391,2,True
AZ-2013-2526896,2013-06-24,Rina Kurnia,Indonesia,Jawa Timur,Surabaya,Tengah,Corporate,Economy,Technology,Copiers,Webcam HD,0.0,6255000,572749,9,True
AZ-2013-183270,2013-06-25,Bagus Setiawan,Indonesia,Sulawesi Selatan,Makassar,Timur,Consumer,Immediate,Office Supplies,Art,Kertas HVS A4,0.6,52000,12041,2,True
AZ-2013-183270,2013-06-25,Ahmad Fauzi,Indonesia,Jawa Barat,Bandung,Barat,Consumer,Immediate,Office Supplies,Paper,Buku Tulis A5,0.0,79000,16847,2,False
AZ-2013-9549607,2013-06-25,Citra Ayuningtyas,Indonesia,Sumatera Selatan,Palembang,Barat,Corporate,Economy,Furniture,Furnishings,Kursi Kantor,0.0,6100000,955718,4,True
AZ-2013-9549607,2013-06-25,Andi Pratama,Indonesia,Sumatera Selatan,Palembang,Barat,Corporate,Economy,Furniture,Furnishings,Rak Penyimpanan,0.0,6075000,764004,3,False
AZ-2013-9549607,2013-06-25,Siti Aisyah,Indonesia,Jawa Barat,Bogor,Barat,Corporate,Economy,Office Supplies,Binders,Pulpen Gel,0.0,64000,6488,4,True
AZ-2013-6510557,2013-06-25,Fajar Nugroho,Indonesia,Sumatera Utara,Medan,Barat,Corporate,Economy,Office Supplies,Storage,Binder A4,0.6,33000,5407,5,False
AZ-2013-9485550,2013-06-26,Putri Maharani,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Consumer,Immediate,Furniture,Furnishings,Meja Lipat,0.3,892500,117861,3,True
AZ-2013-9485550,2013-06-26,Bagus Setiawan,Indonesia,Jawa Barat,Depok,Barat,Consumer,Immediate,Office Supplies,Appliances,Pulpen Gel,0.0,18000,2450,1,False
AZ-2013-9591675,2013-06-26,Rina Kurnia,Indonesia,Jawa Barat,Bandung,Barat,Corporate,Economy Plus,Furniture,Furnishings,Meja Kerja,0.0,2600000,498823,2,False
AZ-2013-9591675,2013-06-26,Rina Kurnia,Indonesia,Jawa Timur,Malang,Tengah,Corporate,Economy Plus,Furniture,Furnishings,Meja Kerja,0.0,5775000,1307182,3,False
AZ-2013-4330374,2013-06-26,Andi Pratama,Indonesia,Sumatera Selatan,Palembang,Barat,Consumer,Economy,Furniture,Bookcases,Kursi Kantor,0.0,8800000,1352649,4,True
AZ-2013-4330374,2013-06-26,Rizky Hidayat,Indonesia,DKI Jakarta,Jakarta,Barat,Consumer,Economy,Furniture,Tables,Kursi Kantor,0.5,2750000,446762,4,False
AZ-2013-9591675,2013-06-26,Ilham Ramadhan,Indonesia,Jawa Timur,Malang,Tengah,Corporate,Economy Plus,Office Supplies,Fasteners,Map Plastik,0.0,115500,22234,3,False
BN-2013-8532201,2013-06-26,Budi Santoso,Indonesia,Jawa Barat,Bandung,Barat,Consumer,Economy Plus,Office Supplies,Art,Pulpen Gel,0.0,19000,4720,1,False
AZ-2013-4330374,2013-06-26,Dewi Lestari,Indonesia,Bali,Denpasar,Timur,Consumer,Economy,Office Supplies,Binders,Buku Tulis A5,0.0,103500,20270,3,True
AZ-2013-4330374,2013-06-26,Nabila Putri,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Consumer,Economy,Office Supplies,Binders,Binder A4,0.0,46500,9964,3,False
AZ-2013-4330374,2013-06-26,Nabila Putri,Indonesia,Jawa Timur,Surabaya,Tengah,Consumer,Economy,Office Supplies,Binders,Sticky Notes,0.0,142500,21135,3,True
AZ-2013-4330374,2013-06-26,Citra Ayuningtyas,Indonesia,Bali,Denpasar,Timur,Consumer,Economy,Office Supplies,Binders,Kertas HVS A4,0.0,37500,5142,1,False
AZ-2013-4330374,2013-06-26,Rizky Hidayat,Indonesia,Sulawesi Selatan,Makassar,Timur,Consumer,Economy,Office Supplies,Paper,Pulpen Gel,0.0,174000,28732,4,True
AZ-2013-4330374,2013-06-26,Yusuf Maulana,Indonesia,Sumatera Utara,Medan,Barat,Consumer,Economy,Office Supplies,Supplies,Buku Tulis A5,0.0,146000,32068,4,False
BN-2013-8532201,2013-06-26,Putri Maharani,Indonesia,Jawa Timur,Surabaya,Tengah,Consumer,Economy Plus,Technology,Machines,Webcam HD,0.4,306000,62587,2,False
AZ-2013-4330374,2013-06-26,Dewi Lestari,Indonesia,Jawa Barat,Bekasi,Barat,Consumer,Economy,Technology,Machines,Flashdisk 64 GB,0.4,342000,79513,1,False
AZ-2013-866971,2013-06-27,Ahmad Fauzi,Indonesia,Jawa Barat,Bogor,Barat,Consumer,Immediate,Furniture,Bookcases,Meja Kerja,0.0,1800000,416647,6,False
AZ-2013-866971,2013-06-27,Rina Kurnia,Indonesia,Jawa Barat,Bekasi,Barat,Consumer,Immediate,Office Supplies,Art,Map Plastik,0.0,178000,28957,4,True
BN-2013-9131358,2013-06-27,Agus Saputra,Indonesia,Jawa Timur,Surabaya,Tengah,Consumer,Priority,Furniture,Chairs,Kursi Kantor,0.6,1040000,112919,2,True
AZ-2013-3893358,2013-06-27,Ahmad Fauzi,Indonesia,Jawa Tengah,Semarang,Tengah,Corporate,Economy,Furniture,Furnishings,Kursi Kantor,0.0,11000000,1164523,5,True
AZ-2013-5532307,2013-06-27,Nabila Putri,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Corporate,Economy,Office Supplies,Binders,Spidol Permanen,0.0,69000,16608,2,True
AZ-2013-3893358,2013-06-27,Budi Santoso,Indonesia,Sulawesi Selatan,Makassar,Timur,Corporate,Economy,Office Supplies,Art,Spidol Permanen,0.0,90000,13865,3,True
AZ-2013-3893358,2013-06-27,Rizky Hidayat,Indonesia,Sulawesi Selatan,Makassar,Timur,Corporate,Economy,Office Supplies,Binders,Sticky Notes,0.0,168000,21368,4,False
BN-2013-9871283,2013-06-27,Agus Saputra,Indonesia,Bali,Denpasar,Timur,Corporate,Economy Plus,Technology,Machines,Webcam HD,0.15,637500,130535,2,False
AZ-2013-906289,2013-06-27,Fajar Nugroho,Indonesia,Jawa Barat,Bogor,Barat,Consumer,Economy,Technology,Machines,Flashdisk 64 GB,0.0,330000,36129,2,True
BN-2013-2045874,2013-06-28,Andi Pratama,Indonesia,Sumatera Selatan,Palembang,Barat,Consumer,Immediate,Furniture,Chairs,Meja Lipat,0.1,3577500,471948,3,False
BN-2013-2045874,2013-06-28,Budi Santoso,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Consumer,Immediate,Office Supplies,Paper,Buku Tulis A5,0.0,240000,40591,5,True
BN-2013-2045874,2013-06-28,Andi Pratama,Indonesia,Jawa Timur,Malang,Tengah,Consumer,Immediate,Office Supplies,Storage,Pulpen Gel,0.1,102600,15725,3,False
BN-2013-2045874,2013-06-28,Ilham Ramadhan,Indonesia,Kalimantan Timur,Balikpapan,Timur,Consumer,Immediate,Technology,Machines,Flashdisk 64 GB,0.15,833000,73285,2,False
BN-2013-6886875,2013-06-28,Bagus Setiawan,Indonesia,Sulawesi Selatan,Makassar,Timur,Corporate,Priority,Office Supplies,Envelopes,Binder A4,0.5,20000,2695,5,False
BN-2013-6886875,2013-06-28,Nurul Hidayah,Indonesia,Bali,Denpasar,Timur,Corporate,Priority,Office Supplies,Storage,Binder A4,0.5,33000,6512,2,True
AZ-2013-5932628,2013-06-28,Yusuf Maulana,Indonesia,DKI Jakarta,Jakarta,Barat,Home Office,Economy,Furniture,Bookcases,Kursi Kantor,0.0,2550000,231266,3,True
AZ-2013-5932628,2013-06-28,Ilham Ramadhan,Indonesia,DKI Jakarta,Jakarta,Barat,Home Office,Economy,Furniture,Furnishings,Rak Penyimpanan,0.0,3100000,499316,2,True
AZ-2013-5932628,2013-06-28,Bagus Setiawan,Indonesia,Bali,Denpasar,Timur,Home Office,Economy,Office Supplies,Appliances,Sticky Notes,0.0,136000,26455,4,False
AZ-2013-5932628,2013-06-28,Unknown,Indonesia,Jawa Barat,Depok,Barat,Home Office,Economy,Office Supplies,Art,Map Plastik,0.0,157500,23522,3,False
AZ-2013-5932628,2013-06-28,Andi Pratama,Indonesia,DKI Jakarta,Jakarta,Barat,Home Office,Economy,Office Supplies,Binders,Binder A4,0.0,81000,12248,2,True
AZ-2013-5932628,2013-06-28,Rizky Hidayat,Indonesia,Sumatera Utara,Medan,Barat,Home Office,Economy,Office Supplies,Paper,Binder A4,0.0,105000,13206,5,True
AZ-2013-5932628,2013-06-28,Fajar Nugroho,Indonesia,Jawa Barat,Bandung,Barat,Home Office,Economy,Office Supplies,Storage,Spidol Permanen,0.0,45000,5288,5,False
